State,Year,Quarter,District,Insurance_Count,Insurance_Amount
telangana,2024,1,medak,490,616983.0
telangana,2024,1,mahbubnagar,635,1098607.0
telangana,2024,1,jaya shankar bhalupally,351,531801.0
telangana,2024,1,warangal urban,2456,3587490.0
telangana,2024,1,rangareddy,16320,28043767.0
telangana,2024,1,hyderabad,11966,18583125.0
telangana,2024,1,suryapet,1082,1516959.0
telangana,2024,1,jogulamba gadwal,357,424099.0
telangana,2024,1,kamareddy,604,677264.0
telangana,2024,1,mulugu,172,229765.0
telangana,2024,1,medchal malkajgiri,13170,22159517.0
telangana,2024,1,karimnagar,1422,2147320.0
telangana,2024,1,mancherial,1273,1841154.0
telangana,2024,1,siddipet,841,1243875.0
telangana,2024,1,khammam,1504,2098139.0
telangana,2024,2,narayanpet,137,186688.0
telangana,2024,2,nalgonda,1286,1768007.0
telangana,2024,2,jangaon,292,475958.0
telangana,2024,2,bhadradri kothagudem,1124,1799362.0
telangana,2024,2,warangal rural,316,384201.0
telangana,2024,2,kumuram bheem asifabad,220,299806.0
telangana,2024,2,nizamabad,947,1490940.0
telangana,2024,2,adilabad,259,351845.0
telangana,2024,2,rajanna sircilla,375,520156.0
telangana,2024,2,nagarkurnool,332,517645.0
telangana,2024,2,peddapalle,952,1415880.0
telangana,2024,2,nirmal,394,503616.0
telangana,2024,2,mahabubabad,331,393058.0
telangana,2024,2,sangareddy,3410,6286518.0
telangana,2024,2,wanaparthy,159,258493.0
telangana,2024,2,vikarabad,351,536585.0
telangana,2024,2,jagtial,618,1031067.0
telangana,2024,2,yadadri bhuvanagiri,593,965607.0
telangana,2024,2,medak,373,512199.0
telangana,2024,2,mahbubnagar,523,967826.0
telangana,2024,2,jaya shankar bhalupally,261,402222.0
telangana,2024,2,warangal urban,1981,3125808.0
telangana,2024,2,rangareddy,14737,27179956.0
telangana,2024,2,hyderabad,10273,16680628.0
telangana,2024,2,suryapet,767,1116164.0
telangana,2024,2,jogulamba gadwal,208,302748.0
telangana,2024,2,kamareddy,479,697362.0
telangana,2024,2,mulugu,126,170576.0
telangana,2024,2,medchal malkajgiri,11218,19700267.0
telangana,2024,2,karimnagar,1091,1614647.0
telangana,2024,2,mancherial,959,1318494.0
telangana,2024,2,siddipet,700,1094174.0
telangana,2024,2,khammam,1149,1968801.0
telangana,2024,3,narayanpet,137,230604.0
telangana,2024,3,nalgonda,1676,2460859.0
telangana,2024,3,jangaon,310,563823.0
telangana,2024,3,bhadradri kothagudem,1317,2047712.0
telangana,2024,3,kumuram bheem asifabad,285,421677.0
telangana,2024,3,nizamabad,1245,2063413.0
telangana,2024,3,adilabad,265,471637.0
telangana,2024,3,rajanna sircilla,463,717790.0
telangana,2024,3,nagarkurnool,233,461065.0
telangana,2024,3,nirmal,398,590652.0
telangana,2024,3,mahabubabad,338,480927.0
telangana,2024,3,sangareddy,3650,6867539.0
telangana,2024,3,wanaparthy,137,272508.0
telangana,2024,3,vikarabad,332,731695.0
telangana,2024,3,jagtial,675,1171334.0
telangana,2024,3,warangal,1199,1598115.0
telangana,2024,3,yadadri bhuvanagiri,674,1102027.0
telangana,2024,3,medak,425,671199.0
telangana,2024,3,jayashankar bhupalpally,301,546221.0
telangana,2024,3,warangal urban,1,1647.0
telangana,2024,3,rangareddy,15791,29402130.0
telangana,2024,3,hyderabad,11059,18340858.0
telangana,2024,3,suryapet,910,1264249.0
telangana,2024,3,jogulamba gadwal,156,292413.0
telangana,2024,3,peddapalli,1152,1942735.0
telangana,2024,3,kamareddy,533,822617.0
telangana,2024,3,mulugu,123,219453.0
telangana,2024,3,medchal malkajgiri,13882,23616761.0
telangana,2024,3,karimnagar,1349,2270276.0
telangana,2024,3,mancherial,1196,1646233.0
telangana,2024,3,siddipet,774,1274598.0
telangana,2024,3,mahabubnagar,535,1146199.0
telangana,2024,3,khammam,1395,2122048.0
telangana,2024,3,hanumakonda,1957,2882250.0
telangana,2024,4,narayanpet,195,318848.0
telangana,2024,4,nalgonda,2062,2721753.0
telangana,2024,4,jangaon,408,676586.0
telangana,2024,4,bhadradri kothagudem,1585,2225897.0
telangana,2024,4,kumuram bheem asifabad,312,469715.0
telangana,2024,4,nizamabad,1409,2088199.0
telangana,2024,4,adilabad,412,450032.0
telangana,2024,4,rajanna sircilla,520,735291.0
telangana,2024,4,nagarkurnool,366,545084.0
telangana,2024,4,nirmal,557,717699.0
telangana,2024,4,mahabubabad,511,697387.0
telangana,2024,4,sangareddy,4430,7699707.0
telangana,2024,4,wanaparthy,237,427342.0
telangana,2024,4,vikarabad,389,648472.0
telangana,2024,4,jagtial,833,1168286.0
telangana,2024,4,warangal,1454,1776043.0
telangana,2024,4,yadadri bhuvanagiri,808,1116013.0
telangana,2024,4,medak,572,727114.0
telangana,2024,4,jayashankar bhupalpally,361,608921.0
telangana,2024,4,rangareddy,18678,32749841.0
telangana,2024,4,hyderabad,13218,20197399.0
telangana,2024,4,suryapet,1127,1545074.0
telangana,2024,4,jogulamba gadwal,233,342766.0
telangana,2024,4,peddapalli,1508,2185349.0
telangana,2024,4,kamareddy,734,928109.0
telangana,2024,4,mulugu,160,217634.0
telangana,2024,4,medchal malkajgiri,16649,27751990.0
telangana,2024,4,karimnagar,1611,2425786.0
telangana,2024,4,mancherial,1507,2152891.0
telangana,2024,4,siddipet,933,1333897.0
telangana,2024,4,mahabubnagar,745,1180786.0
telangana,2024,4,khammam,1694,2271424.0
telangana,2024,4,hanumakonda,2280,3654284.0
tripura,2020,2,unakoti,5,1284.0
tripura,2020,2,khowai,3,739.0
tripura,2020,2,sepahijala,6,1632.0
tripura,2020,2,north tripura,9,2454.0
tripura,2020,2,dhalai,3,755.0
tripura,2020,2,south tripura,4,975.0
tripura,2020,2,gomati,12,2569.0
tripura,2020,2,west tripura,46,11646.0
tripura,2020,3,unakoti,13,3504.0
tripura,2020,3,khowai,8,1711.0
tripura,2020,3,sepahijala,24,5870.0
tripura,2020,3,north tripura,28,6036.0
tripura,2020,3,dhalai,17,3839.0
tripura,2020,3,south tripura,20,3983.0
tripura,2020,3,gomati,22,5502.0
tripura,2020,3,west tripura,117,31197.0
tripura,2020,4,unakoti,13,13964.0
tripura,2020,4,khowai,16,4906.0
tripura,2020,4,sepahijala,19,14752.0
tripura,2020,4,north tripura,24,19954.0
tripura,2020,4,dhalai,17,6473.0
tripura,2020,4,south tripura,17,11719.0
tripura,2020,4,gomati,16,6617.0
tripura,2020,4,west tripura,122,71380.0
tripura,2021,1,unakoti,23,4441.0
tripura,2021,1,khowai,16,8611.0
tripura,2021,1,sepahijala,32,9568.0
tripura,2021,1,north tripura,41,36055.0
tripura,2021,1,dhalai,31,12709.0
tripura,2021,1,south tripura,34,14949.0
tripura,2021,1,gomati,17,8301.0
tripura,2021,1,west tripura,166,96897.0
tripura,2021,2,unakoti,27,26303.0
tripura,2021,2,khowai,16,16628.0
tripura,2021,2,sepahijala,18,36606.0
tripura,2021,2,north tripura,54,39590.0
tripura,2021,2,dhalai,28,30670.0
tripura,2021,2,south tripura,27,37748.0
tripura,2021,2,gomati,23,13885.0
tripura,2021,2,west tripura,188,208504.0
tripura,2021,3,unakoti,15,30218.0
tripura,2021,3,khowai,21,36254.0
tripura,2021,3,sepahijala,34,51581.0
tripura,2021,3,north tripura,27,41664.0
tripura,2021,3,dhalai,22,33486.0
tripura,2021,3,south tripura,29,44423.0
tripura,2021,3,gomati,50,55267.0
tripura,2021,3,west tripura,296,357068.0
tripura,2021,4,unakoti,33,54906.0
tripura,2021,4,khowai,38,53306.0
tripura,2021,4,sepahijala,47,68140.0
tripura,2021,4,north tripura,61,93388.0
tripura,2021,4,dhalai,42,71198.0
tripura,2021,4,south tripura,73,109246.0
tripura,2021,4,gomati,81,109520.0
tripura,2021,4,west tripura,327,462804.0
tripura,2022,1,unakoti,35,56635.0
tripura,2022,1,khowai,48,104540.0
tripura,2022,1,sepahijala,50,77987.0
tripura,2022,1,north tripura,92,181157.0
tripura,2022,1,dhalai,70,143221.0
tripura,2022,1,south tripura,61,83758.0
tripura,2022,1,gomati,82,156558.0
tripura,2022,1,west tripura,469,689545.0
tripura,2022,2,unakoti,40,63470.0
tripura,2022,2,khowai,45,81110.0
tripura,2022,2,sepahijala,93,181097.0
tripura,2022,2,north tripura,72,124850.0
tripura,2022,2,dhalai,68,144009.0
tripura,2022,2,south tripura,59,80865.0
tripura,2022,2,gomati,101,156478.0
tripura,2022,2,west tripura,543,677226.0
tripura,2022,3,unakoti,62,99811.0
tripura,2022,3,khowai,50,72190.0
tripura,2022,3,sepahijala,137,179117.0
tripura,2022,3,north tripura,117,198035.0
tripura,2022,3,dhalai,97,161415.0
tripura,2022,3,south tripura,167,201355.0
tripura,2022,3,gomati,137,183401.0
tripura,2022,3,west tripura,823,1010660.0
tripura,2022,4,unakoti,62,100689.0
tripura,2022,4,khowai,78,103717.0
tripura,2022,4,sepahijala,133,215653.0
tripura,2022,4,north tripura,112,153587.0
tripura,2022,4,dhalai,97,166204.0
tripura,2022,4,south tripura,130,203072.0
tripura,2022,4,gomati,150,215799.0
tripura,2022,4,west tripura,746,953813.0
tripura,2023,1,unakoti,106,161082.0
tripura,2023,1,khowai,92,152904.0
tripura,2023,1,sepahijala,134,212138.0
tripura,2023,1,north tripura,135,193968.0
tripura,2023,1,dhalai,109,221273.0
tripura,2023,1,south tripura,128,190004.0
tripura,2023,1,gomati,175,262221.0
tripura,2023,1,west tripura,763,1011368.0
tripura,2023,2,unakoti,70,133780.0
tripura,2023,2,khowai,71,103014.0
tripura,2023,2,sepahijala,142,207804.0
tripura,2023,2,north tripura,142,206586.0
tripura,2023,2,dhalai,76,107971.0
tripura,2023,2,south tripura,107,151793.0
tripura,2023,2,gomati,111,151902.0
tripura,2023,2,west tripura,844,1100963.0
tripura,2023,3,unakoti,112,177111.0
tripura,2023,3,khowai,99,131370.0
tripura,2023,3,sepahijala,147,233636.0
tripura,2023,3,north tripura,187,321679.0
tripura,2023,3,dhalai,129,213324.0
tripura,2023,3,south tripura,159,224069.0
tripura,2023,3,gomati,172,228798.0
tripura,2023,3,west tripura,1066,1369406.0
tripura,2023,4,unakoti,114,175180.0
tripura,2023,4,khowai,104,171012.0
tripura,2023,4,sepahijala,171,237095.0
tripura,2023,4,north tripura,205,359902.0
tripura,2023,4,dhalai,131,192442.0
tripura,2023,4,south tripura,240,364619.0
tripura,2023,4,gomati,203,285562.0
tripura,2023,4,west tripura,1069,1383929.0
tripura,2024,1,unakoti,176,240008.0
tripura,2024,1,khowai,148,187211.0
tripura,2024,1,sepahijala,203,250060.0
tripura,2024,1,north tripura,283,424124.0
tripura,2024,1,dhalai,208,277894.0
tripura,2024,1,south tripura,269,336638.0
tripura,2024,1,gomati,254,324301.0
tripura,2024,1,west tripura,1096,1377332.0
tripura,2024,2,unakoti,123,155465.0
tripura,2024,2,khowai,103,124204.0
tripura,2024,2,sepahijala,194,275546.0
tripura,2024,2,north tripura,216,302017.0
tripura,2024,2,dhalai,131,162686.0
tripura,2024,2,south tripura,186,229715.0
tripura,2024,2,gomati,174,208180.0
tripura,2024,2,west tripura,1061,1411676.0
tripura,2024,3,unakoti,143,215827.0
tripura,2024,3,khowai,112,143695.0
tripura,2024,3,sepahijala,166,222353.0
tripura,2024,3,north tripura,211,301024.0
tripura,2024,3,dhalai,169,266335.0
tripura,2024,3,south tripura,200,257086.0
tripura,2024,3,gomati,275,370141.0
tripura,2024,3,west tripura,1240,1546882.0
tripura,2024,4,unakoti,163,221772.0
tripura,2024,4,khowai,169,253140.0
tripura,2024,4,sepahijala,245,323004.0
tripura,2024,4,north tripura,228,372645.0
tripura,2024,4,dhalai,167,223777.0
tripura,2024,4,south tripura,270,358394.0
tripura,2024,4,gomati,278,370511.0
tripura,2024,4,west tripura,1274,1642489.0
uttar-pradesh,2020,2,amethi,52,10642.0
uttar-pradesh,2020,2,siddharthnagar,33,8045.0
uttar-pradesh,2020,2,auraiya,34,6857.0
uttar-pradesh,2020,2,sambhal,37,7487.0
uttar-pradesh,2020,2,kanpur nagar,503,96483.0
uttar-pradesh,2020,2,aligarh,123,27391.0
uttar-pradesh,2020,2,mahoba,21,3984.0
uttar-pradesh,2020,2,lucknow,811,155822.0
uttar-pradesh,2020,2,sant kabeer nagar,27,7192.0
uttar-pradesh,2020,2,hathras,40,8660.0
uttar-pradesh,2020,2,budaun,51,11074.0
uttar-pradesh,2020,2,moradabad,85,17215.0
uttar-pradesh,2020,2,kushinagar,43,9875.0
uttar-pradesh,2020,2,baghpat,52,12253.0
uttar-pradesh,2020,2,shahjahanpur,29,6377.0
uttar-pradesh,2020,2,muzaffarnagar,97,19164.0
uttar-pradesh,2020,2,ambedkar nagar,30,7938.0
uttar-pradesh,2020,2,bahraich,28,6085.0
uttar-pradesh,2020,2,jalaun,21,4595.0
uttar-pradesh,2020,2,rampur,17,4378.0
uttar-pradesh,2020,2,ballia,64,14675.0
uttar-pradesh,2020,2,shravasti,5,1096.0
uttar-pradesh,2020,2,kasganj,13,2916.0
uttar-pradesh,2020,2,varanasi,299,60741.0
uttar-pradesh,2020,2,gautam buddha nagar,2335,394994.0
uttar-pradesh,2020,2,basti,47,10366.0
uttar-pradesh,2020,2,shamli,33,6741.0
uttar-pradesh,2020,2,maharajganj,28,7088.0
uttar-pradesh,2020,2,etawah,27,6362.0
uttar-pradesh,2020,2,etah,36,7334.0
uttar-pradesh,2020,2,banda,18,4088.0
uttar-pradesh,2020,2,bijnor,58,12870.0
uttar-pradesh,2020,2,hardoi,44,9192.0
uttar-pradesh,2020,2,balrampur,50,9650.0
uttar-pradesh,2020,2,amroha,27,6430.0
uttar-pradesh,2020,2,pilibhit,19,3985.0
uttar-pradesh,2020,2,mainpuri,27,6163.0
uttar-pradesh,2020,2,kanpur dehat,25,5344.0
uttar-pradesh,2020,2,jaunpur,63,14570.0
uttar-pradesh,2020,2,kaushambi,16,3731.0
uttar-pradesh,2020,2,hapur,71,15056.0
uttar-pradesh,2020,2,hamirpur,13,3290.0
uttar-pradesh,2020,2,meerut,349,67016.0
uttar-pradesh,2020,2,mathura,189,38741.0
uttar-pradesh,2020,2,chitrakoot,5,1268.0
uttar-pradesh,2020,2,lalitpur,8,2095.0
uttar-pradesh,2020,2,mau,35,7942.0
uttar-pradesh,2020,2,mirzapur,38,8649.0
uttar-pradesh,2020,2,bulandshahr,115,26441.0
uttar-pradesh,2020,2,gonda,36,8293.0
uttar-pradesh,2020,2,jhansi,134,26928.0
uttar-pradesh,2020,2,chandauli,37,7782.0
uttar-pradesh,2020,2,bhadohi,23,4810.0
uttar-pradesh,2020,2,pratapgarh,37,8335.0
uttar-pradesh,2020,2,saharanpur,116,24417.0
uttar-pradesh,2020,2,bara banki,57,11344.0
uttar-pradesh,2020,2,bareilly,132,28321.0
uttar-pradesh,2020,2,sitapur,27,6461.0
uttar-pradesh,2020,2,sultanpur,31,7391.0
uttar-pradesh,2020,2,agra,301,63087.0
uttar-pradesh,2020,2,fatehpur,33,7576.0
uttar-pradesh,2020,2,rae bareli,49,10694.0
uttar-pradesh,2020,2,firozabad,72,14743.0
uttar-pradesh,2020,2,kheri,33,7253.0
uttar-pradesh,2020,2,gorakhpur,373,73816.0
uttar-pradesh,2020,2,unnao,48,10039.0
uttar-pradesh,2020,2,prayagraj,283,57156.0
uttar-pradesh,2020,2,sonbhadra,38,8974.0
uttar-pradesh,2020,2,ghazipur,59,13776.0
uttar-pradesh,2020,2,farrukhabad,34,7315.0
uttar-pradesh,2020,2,kannauj,37,7178.0
uttar-pradesh,2020,2,azamgarh,76,17877.0
uttar-pradesh,2020,2,ayodhya,41,10515.0
uttar-pradesh,2020,2,deoria,66,13829.0
uttar-pradesh,2020,2,ghaziabad,1520,264005.0
uttar-pradesh,2020,3,amethi,98,28231.0
uttar-pradesh,2020,3,siddharthnagar,109,23258.0
uttar-pradesh,2020,3,auraiya,85,15310.0
uttar-pradesh,2020,3,sambhal,67,15966.0
uttar-pradesh,2020,3,kanpur nagar,999,244746.0
uttar-pradesh,2020,3,aligarh,256,64221.0
uttar-pradesh,2020,3,mahoba,65,15080.0
uttar-pradesh,2020,3,lucknow,1629,426367.0
uttar-pradesh,2020,3,sant kabeer nagar,84,21033.0
uttar-pradesh,2020,3,hathras,71,18620.0
uttar-pradesh,2020,3,budaun,165,42313.0
uttar-pradesh,2020,3,moradabad,202,54469.0
uttar-pradesh,2020,3,kushinagar,230,57476.0
uttar-pradesh,2020,3,baghpat,107,27201.0
uttar-pradesh,2020,3,shahjahanpur,118,29798.0
uttar-pradesh,2020,3,muzaffarnagar,186,42785.0
uttar-pradesh,2020,3,ambedkar nagar,101,22667.0
uttar-pradesh,2020,3,bahraich,65,13661.0
uttar-pradesh,2020,3,jalaun,89,15614.0
uttar-pradesh,2020,3,rampur,83,18988.0
uttar-pradesh,2020,3,ballia,198,45982.0
uttar-pradesh,2020,3,shravasti,15,4545.0
uttar-pradesh,2020,3,kasganj,58,10961.0
uttar-pradesh,2020,3,varanasi,868,200279.0
uttar-pradesh,2020,3,gautam buddha nagar,1969,502733.0
uttar-pradesh,2020,3,basti,159,41665.0
uttar-pradesh,2020,3,shamli,63,21405.0
uttar-pradesh,2020,3,maharajganj,125,36585.0
uttar-pradesh,2020,3,etawah,100,20821.0
uttar-pradesh,2020,3,etah,97,22503.0
uttar-pradesh,2020,3,banda,41,8440.0
uttar-pradesh,2020,3,bijnor,180,48826.0
uttar-pradesh,2020,3,hardoi,105,23396.0
uttar-pradesh,2020,3,balrampur,42,8370.0
uttar-pradesh,2020,3,amroha,112,25635.0
uttar-pradesh,2020,3,pilibhit,55,11153.0
uttar-pradesh,2020,3,mainpuri,58,14408.0
uttar-pradesh,2020,3,kanpur dehat,71,14438.0
uttar-pradesh,2020,3,jaunpur,278,61550.0
uttar-pradesh,2020,3,kaushambi,48,15937.0
uttar-pradesh,2020,3,hapur,139,29220.0
uttar-pradesh,2020,3,hamirpur,30,8850.0
uttar-pradesh,2020,3,meerut,475,127867.0
uttar-pradesh,2020,3,mathura,332,88934.0
uttar-pradesh,2020,3,chitrakoot,30,7230.0
uttar-pradesh,2020,3,lalitpur,97,21942.0
uttar-pradesh,2020,3,mau,93,18909.0
uttar-pradesh,2020,3,mirzapur,114,25507.0
uttar-pradesh,2020,3,bulandshahr,223,54065.0
uttar-pradesh,2020,3,gonda,184,45903.0
uttar-pradesh,2020,3,jhansi,289,68973.0
uttar-pradesh,2020,3,chandauli,118,26862.0
uttar-pradesh,2020,3,bhadohi,89,21661.0
uttar-pradesh,2020,3,pratapgarh,132,29058.0
uttar-pradesh,2020,3,saharanpur,256,54904.0
uttar-pradesh,2020,3,bara banki,126,26085.0
uttar-pradesh,2020,3,bareilly,404,92869.0
uttar-pradesh,2020,3,sitapur,127,39562.0
uttar-pradesh,2020,3,sultanpur,126,28613.0
uttar-pradesh,2020,3,agra,499,109194.0
uttar-pradesh,2020,3,fatehpur,114,25257.0
uttar-pradesh,2020,3,rae bareli,142,35532.0
uttar-pradesh,2020,3,firozabad,166,33902.0
uttar-pradesh,2020,3,kheri,109,26207.0
uttar-pradesh,2020,3,gorakhpur,794,203169.0
uttar-pradesh,2020,3,unnao,95,22493.0
uttar-pradesh,2020,3,prayagraj,734,175907.0
uttar-pradesh,2020,3,sonbhadra,177,45914.0
uttar-pradesh,2020,3,ghazipur,170,40543.0
uttar-pradesh,2020,3,farrukhabad,62,16008.0
uttar-pradesh,2020,3,kannauj,65,14540.0
uttar-pradesh,2020,3,azamgarh,222,53991.0
uttar-pradesh,2020,3,ayodhya,158,41348.0
uttar-pradesh,2020,3,deoria,204,48523.0
uttar-pradesh,2020,3,ghaziabad,1585,389991.0
uttar-pradesh,2020,4,amethi,93,105097.0
uttar-pradesh,2020,4,siddharthnagar,78,60963.0
uttar-pradesh,2020,4,auraiya,76,56121.0
uttar-pradesh,2020,4,sambhal,45,26088.0
uttar-pradesh,2020,4,kanpur nagar,913,744324.0
uttar-pradesh,2020,4,aligarh,332,298343.0
uttar-pradesh,2020,4,mahoba,37,12063.0
uttar-pradesh,2020,4,lucknow,1215,1018602.0
uttar-pradesh,2020,4,sant kabeer nagar,123,53155.0
uttar-pradesh,2020,4,hathras,77,35961.0
uttar-pradesh,2020,4,budaun,84,47762.0
uttar-pradesh,2020,4,moradabad,191,158548.0
uttar-pradesh,2020,4,kushinagar,205,144763.0
uttar-pradesh,2020,4,baghpat,161,169739.0
uttar-pradesh,2020,4,shahjahanpur,148,135287.0
uttar-pradesh,2020,4,muzaffarnagar,183,152364.0
uttar-pradesh,2020,4,ambedkar nagar,101,100985.0
uttar-pradesh,2020,4,bahraich,68,84379.0
uttar-pradesh,2020,4,jalaun,96,59726.0
uttar-pradesh,2020,4,rampur,65,49947.0
uttar-pradesh,2020,4,ballia,182,135837.0
uttar-pradesh,2020,4,shravasti,17,28089.0
uttar-pradesh,2020,4,kasganj,60,64008.0
uttar-pradesh,2020,4,varanasi,538,370559.0
uttar-pradesh,2020,4,gautam buddha nagar,1890,1432507.0
uttar-pradesh,2020,4,basti,147,128026.0
uttar-pradesh,2020,4,shamli,73,78249.0
uttar-pradesh,2020,4,maharajganj,125,126439.0
uttar-pradesh,2020,4,etawah,129,94277.0
uttar-pradesh,2020,4,etah,96,62997.0
uttar-pradesh,2020,4,banda,56,38965.0
uttar-pradesh,2020,4,bijnor,137,113075.0
uttar-pradesh,2020,4,hardoi,122,127258.0
uttar-pradesh,2020,4,balrampur,62,59971.0
uttar-pradesh,2020,4,amroha,110,113017.0
uttar-pradesh,2020,4,pilibhit,67,54782.0
uttar-pradesh,2020,4,mainpuri,116,84989.0
uttar-pradesh,2020,4,kanpur dehat,95,75544.0
uttar-pradesh,2020,4,jaunpur,290,220876.0
uttar-pradesh,2020,4,kaushambi,43,23466.0
uttar-pradesh,2020,4,hapur,206,221009.0
uttar-pradesh,2020,4,hamirpur,48,27137.0
uttar-pradesh,2020,4,meerut,543,568873.0
uttar-pradesh,2020,4,mathura,278,187486.0
uttar-pradesh,2020,4,chitrakoot,36,27359.0
uttar-pradesh,2020,4,lalitpur,72,25671.0
uttar-pradesh,2020,4,mau,141,141643.0
uttar-pradesh,2020,4,mirzapur,132,101343.0
uttar-pradesh,2020,4,bulandshahr,263,185999.0
uttar-pradesh,2020,4,gonda,121,92781.0
uttar-pradesh,2020,4,jhansi,256,183007.0
uttar-pradesh,2020,4,chandauli,129,112351.0
uttar-pradesh,2020,4,bhadohi,88,74037.0
uttar-pradesh,2020,4,pratapgarh,159,107460.0
uttar-pradesh,2020,4,saharanpur,296,278343.0
uttar-pradesh,2020,4,bara banki,100,67630.0
uttar-pradesh,2020,4,bareilly,366,289874.0
uttar-pradesh,2020,4,sitapur,86,54848.0
uttar-pradesh,2020,4,sultanpur,141,140967.0
uttar-pradesh,2020,4,agra,509,312588.0
uttar-pradesh,2020,4,fatehpur,100,73048.0
uttar-pradesh,2020,4,rae bareli,145,155900.0
uttar-pradesh,2020,4,firozabad,167,109566.0
uttar-pradesh,2020,4,kheri,105,106906.0
uttar-pradesh,2020,4,gorakhpur,479,401165.0
uttar-pradesh,2020,4,unnao,151,126386.0
uttar-pradesh,2020,4,prayagraj,669,558900.0
uttar-pradesh,2020,4,sonbhadra,165,116402.0
uttar-pradesh,2020,4,ghazipur,249,233556.0
uttar-pradesh,2020,4,farrukhabad,78,63680.0
uttar-pradesh,2020,4,kannauj,82,46750.0
uttar-pradesh,2020,4,azamgarh,267,267528.0
uttar-pradesh,2020,4,ayodhya,128,110611.0
uttar-pradesh,2020,4,deoria,257,231647.0
uttar-pradesh,2020,4,ghaziabad,1812,1430818.0
